id,video_id,comment_id,text_display,text_original,is_spam,checked
1669,-xj83ciwDQc,UgyeMps6jZNG282mHg54AaABAg,Fatta❤advertisement එකක් වුනේ නැත්නම් තවත් හොඳයි☝️,Fatta❤advertisement එකක් වුනේ නැත්නම් තවත් හොඳයි☝️,0,1
1670,-xj83ciwDQc,UgztTPQal_lV2abd9r54AaABAg,කොහොමද හත්දෙයියනේ මෙහෙම දාන හැම video එකක්ම trending යන්නෙ. මේවා දැවෙන ප්‍රශ්න.<br />කැමති අය ඉන්නවා නම්  subscribe කරල support එකක් දෙන්න .supiri video eka.,"කොහොමද හත්දෙයියනේ මෙහෙම දාන හැම video එකක්ම trending යන්නෙ. මේවා දැවෙන ප්‍රශ්න.
කැමති අය ඉන්නවා නම්  subscribe කරල support එකක් දෙන්න .supiri video eka.",1,1
1671,-xj83ciwDQc,UgyRpeq1qP602Bl-oSN4AaABAg,චූටි මැණිකේ,චූටි මැණිකේ,0,1
1673,-xj83ciwDQc,UgxfX316TRexRYdMp_V4AaABAg,ඇඩ් එකක් හුට්ටෝ...????????????????,ඇඩ් එකක් හුට්ටෝ...????????????????,0,1
1675,-xj83ciwDQc,UgyVH6vNp1KHmmnIlaB4AaABAg,වීඩියෝ එක බලන්න කලින් ලයික් කරපු උන් ඒ කොනට,වීඩියෝ එක බලන්න කලින් ලයික් කරපු උන් ඒ කොනට,0,1
1676,-xj83ciwDQc,Ugwc1Ut9HEReDZEbJc54AaABAg,අනේ බන් like හිගාකන්න එපා බන්. උබල මහ එපා කරපු ජාතියක් බන්.,අනේ බන් like හිගාකන්න එපා බන්. උබල මහ එපා කරපු ජාතියක් බන්.,0,1
1677,-xj83ciwDQc,UgwDAwKBk42eut98DSR4AaABAg,දැන් හැම වීඩියෝ එකකටම රාවනා එකෙ මාලනීවත් ගන්නවද අනේ.....,දැන් හැම වීඩියෝ එකකටම රාවනා එකෙ මාලනීවත් ගන්නවද අනේ.....,0,1
1679,-xj83ciwDQc,UgxCkSjHeC5wTp-AGeN4AaABAg,ලක්ශෙ පැන්නුවම් පස්සෙ ආපු සෙට් එක කෝ බලන්න ????,ලක්ශෙ පැන්නුවම් පස්සෙ ආපු සෙට් එක කෝ බලන්න ????,0,1
1681,-xj83ciwDQc,UgylMfWTCBlrmqhcTPt4AaABAg,"<a href=""https://youtu.be/gbOiAB5RsTg"">https://youtu.be/gbOiAB5RsTg</a>  ශ්රීන ලංකාව ඉන්දියන් සාගරයේ කුඩා දූපතක් විය හැකි නමුත් ඒ පිළිබඳ කුඩා දෙය එයයි.  රන් වැලි සහිත වෙරළ තීරයක්, පොල් ගස්, කඳු සහ තේ වගාවන්ගෙන් සමන්විත රටකි.","https://youtu.be/gbOiAB5RsTg  ශ්රීන ලංකාව ඉන්දියන් සාගරයේ කුඩා දූපතක් විය හැකි නමුත් ඒ පිළිබඳ කුඩා දෙය එයයි.  රන් වැලි සහිත වෙරළ තීරයක්, පොල් ගස්, කඳු සහ තේ වගාවන්ගෙන් සමන්විත රටකි.",1,1
1683,-xj83ciwDQc,UgxQ7bSsH57uJNGKaQJ4AaABAg,පොරොන්දම් ගණන් නොගන්න උන් කෝ බලන්න ..,පොරොන්දම් ගණන් නොගන්න උන් කෝ බලන්න ..,0,1
1685,-xj83ciwDQc,UgwfrvbXZ5H54pewXHZ4AaABAg,"වස්තිලාගේ අලුත්ම එක <a href=""https://youtu.be/xCA8NmawHKU"">https://youtu.be/xCA8NmawHKU</a>",වස්තිලාගේ අලුත්ම එක https://youtu.be/xCA8NmawHKU,1,1
1687,-xj83ciwDQc,Ugx7rN1wWQPKjS3NwEF4AaABAg,"වස්තිලාගේ අලුත්ම එක <a href=""https://youtu.be/xCA8NmawHKU"">https://youtu.be/xCA8NmawHKU</a>",වස්තිලාගේ අලුත්ම එක https://youtu.be/xCA8NmawHKU,1,1
1688,-xj83ciwDQc,UgwvWSayQLIh6SExlxh4AaABAg,වස්තිලා වැඩක් කරොත් සුපිරි.......,වස්තිලා වැඩක් කරොත් සුපිරි.......,0,1
1689,-xj83ciwDQc,UgxBBgRSu83alnV6E_h4AaABAg,"වස්තිලාගේ අලුත්ම එක <a href=""https://youtu.be/xCA8NmawHKU"">https://youtu.be/xCA8NmawHKU</a>",වස්තිලාගේ අලුත්ම එක https://youtu.be/xCA8NmawHKU,1,1
1691,-xj83ciwDQc,UgxeFKXwzEZlOYGaN_14AaABAg,කාලෙකට පස්සෙ එලකිරි වැඩක්... ආදරෙයි වස්ති ❤️,කාලෙකට පස්සෙ එලකිරි වැඩක්... ආදරෙයි වස්ති ❤️,0,1
1692,-xj83ciwDQc,Ugxz7swQUPdVrR4Otph4AaABAg,"වස්තිලාගේ අලුත්ම එක <a href=""https://youtu.be/xCA8NmawHKU"">https://youtu.be/xCA8NmawHKU</a>",වස්තිලාගේ අලුත්ම එක https://youtu.be/xCA8NmawHKU,1,1
1693,-xj83ciwDQc,UgyT9PQLJmtxSMcpRrl4AaABAg,වස්ති උබලා නිසා හිනාවෙවී ඇඩ් බලනව ඕයි????????????????,වස්ති උබලා නිසා හිනාවෙවී ඇඩ් බලනව ඕයි????????????????,0,1
1694,-xj83ciwDQc,Ugw4-1hWWZv0IoRcOMN4AaABAg,Superb වස්ති..????????????,Superb වස්ති..????????????,0,1
1696,-xj83ciwDQc,UgzT-tf2oUXFodW91gJ4AaABAg,ඇඩ් එකක් කියා නොදැන ආපු උන් මේ කොනට????????,ඇඩ් එකක් කියා නොදැන ආපු උන් මේ කොනට????????,0,1
1698,-xj83ciwDQc,UgwV1MxRDfL67IhUBT14AaABAg,සුපිරි  ????????????????????????????,සුපිරි  ????????????????????????????,0,1
1699,-xj83ciwDQc,UgxodUf5QAbk9KT-Wp14AaABAg,ලොන්ත පකඩ,ලොන්ත පකඩ,0,1
1700,-xj83ciwDQc,UgxtXdE5ri6O2Ry0b3R4AaABAg,අම්මෝ යකෝ production quality එක... ගැම්මට තියෙනවා එකෙන්ම...... වස්තිලා ෆිල්ම් එකක් කරොත් එකෙන්ම ගොඩ අනිවා.....,අම්මෝ යකෝ production quality එක... ගැම්මට තියෙනවා එකෙන්ම...... වස්තිලා ෆිල්ම් එකක් කරොත් එකෙන්ම ගොඩ අනිවා.....,0,1
1703,-xj83ciwDQc,Ugzkdd6MM62S52mON114AaABAg,හැමදාම අඩ් මනේ එපා වෙනවා ????????????????,හැමදාම අඩ් මනේ එපා වෙනවා ????????????????,0,1
1704,-xj83ciwDQc,UgyJyfT4-T2GzT7C2Ld4AaABAg,තඩියට ගැලපෙනවා,තඩියට ගැලපෙනවා,0,1
1708,-xj83ciwDQc,Ugzm58qOgCHDQuikS354AaABAg,Add නම් දැන් ඇති මගේ දෙයියෝ ✋<br />ආහ් ඉන්න බැරිකරන්නද හදන්නේ මැට්ටෝ ????????????,"Add නම් දැන් ඇති මගේ දෙයියෝ ✋
ආහ් ඉන්න බැරිකරන්නද හදන්නේ මැට්ටෝ ????????????",0,1
1710,-xj83ciwDQc,UgyRdjpYj17tJSgVQSh4AaABAg,මරු බං. උඹල සෙට් එකම තිතට ගානට සෙට් වෙනවා!,මරු බං. උඹල සෙට් එකම තිතට ගානට සෙට් වෙනවා!,0,1
1711,-xj83ciwDQc,Ugxp4hxFQOl_JbXxaqN4AaABAg,"භූතයා ඔව්....<a href=""https://www.youtube.com/watch?v=-xj83ciwDQc&amp;t=1m34s"">1:34</a>????????????<br />චූලී කේ දැන් පීකේ ක්යාහේ පහනා තුල්ලා හැඳිගෑවෙන්<br />ඉඳුනිල් ගඟුලැල් පියුමින් සරසා වර වර<br /> කියපන් හම්මා හැපනින් කරලා????????????????????????????????????????????????????????????????????????????????????????????","භූතයා ඔව්....1:34????????????
චූලී කේ දැන් පීකේ ක්යාහේ පහනා තුල්ලා හැඳිගෑවෙන්
ඉඳුනිල් ගඟුලැල් පියුමින් සරසා වර වර
 කියපන් හම්මා හැපනින් කරලා????????????????????????????????????????????????????????????????????????????????????????????",0,1
1712,-xj83ciwDQc,Ugw6VPYe_WlmoVylfAl4AaABAg,ගති...,ගති...,0,1
1714,-xj83ciwDQc,Ugw7wf-pMxMaSACPiRd4AaABAg,අම්මෝ ඒක????????❤️,අම්මෝ ඒක????????❤️,0,1
1717,-xj83ciwDQc,UgzqprtYag-8j7Lndgt4AaABAg,උගේ අම්මට....???????????? අන්තිමට යකෝ,උගේ අම්මට....???????????? අන්තිමට යකෝ,0,1
1718,-xj83ciwDQc,UgzciuP5panCsADnpP54AaABAg,එල වස්ති. මොනවා උනත් Trending 1 වෙනවා ඇහ්????,එල වස්ති. මොනවා උනත් Trending 1 වෙනවා ඇහ්????,0,1
1720,-xj83ciwDQc,Ugx8vnmpQWzEaWQ5NFJ4AaABAg,යකෝ 2h 90k views ????????????????,යකෝ 2h 90k views ????????????????,0,1
1721,-xj83ciwDQc,Ugy3bjwruJuY_XQCse54AaABAg,මගුල හැමදාම promotion ☝️????,මගුල හැමදාම promotion ☝️????,0,1
1722,-xj83ciwDQc,UgwkGFj-PDrhUThLfgZ4AaABAg,වස්තිල මේ වගේ ලග ලග වීඩියො දානවට කමති අය කෝ බලන්න,වස්තිල මේ වගේ ලග ලග වීඩියො දානවට කමති අය කෝ බලන්න,0,1
1724,-xj83ciwDQc,UgzOcc3mY2Pcag6oGGF4AaABAg,"වස්තිලා මේ වගේ ඉක්මනින් ආතල් වීඩීයෝ දානවට කැමති අය කෝ මගේ චැනල් එකටත් 1k වෙන්න ලගයි මාත් දානවා ආතල් වීඩීයෝ කැමති අය එන්ඩෝ <a href=""http://www.youtube.com/malithz"">www.youtube.com/malithz</a>",වස්තිලා මේ වගේ ඉක්මනින් ආතල් වීඩීයෝ දානවට කැමති අය කෝ මගේ චැනල් එකටත් 1k වෙන්න ලගයි මාත් දානවා ආතල් වීඩීයෝ කැමති අය එන්ඩෝ www.youtube.com/malithz,1,1
1728,-xj83ciwDQc,UgyuUKX5K1ZbUMInJ3B4AaABAg,වස්තිලගේ Video එකක් එනකන් බලන් හිටපු සෙට් එක මේ කොනට,වස්තිලගේ Video එකක් එනකන් බලන් හිටපු සෙට් එක මේ කොනට,0,1
1729,-xj83ciwDQc,UgwT0VeEs9A-_01NJzV4AaABAg,සුපිරි වීඩියෝ එක wasthi production <br />තාක්ෂණය ගැන වීඩියෝ බලන්න මේ පැත්තටත් එන්න,"සුපිරි වීඩියෝ එක wasthi production 
තාක්ෂණය ගැන වීඩියෝ බලන්න මේ පැත්තටත් එන්න",1,1
1730,-xj83ciwDQc,UgzJzrngQahhG22n09l4AaABAg,වීඩියෝ එකක් දානකම් බලන් හිටිය අය කෝ????❣️,වීඩියෝ එකක් දානකම් බලන් හිටිය අය කෝ????❣️,0,1
1732,-xj83ciwDQc,Ugyb37DcaDMj1t0Euex4AaABAg,චූටි මැණික ????????????,චූටි මැණික ????????????,0,1
1735,-xj83ciwDQc,UgzXwZn7wCvx7KYrZqx4AaABAg,කමෙන්ට් බලන්න ආපු උන්ට මාලු බනිස් ගෙනවා..ලයික් එකක් දාලා කාලා පලයන්????,කමෙන්ට් බලන්න ආපු උන්ට මාලු බනිස් ගෙනවා..ලයික් එකක් දාලා කාලා පලයන්????,0,1
1737,-xj83ciwDQc,UgwAvQTYSX87-T-05n94AaABAg,විඩියෝ එක පට්ට...  ඒත් ඇඩ් එපා ඔඊ❤️,විඩියෝ එක පට්ට...  ඒත් ඇඩ් එපා ඔඊ❤️,0,1
1738,-xj83ciwDQc,UgzjFDkQs6MGpUaV1Ad4AaABAg,ජයවෙිවා උපහාසය අපහාසයට නෙයා බුද්ධිය දෙයක් දෙන්න ජයවෙිවා,ජයවෙිවා උපහාසය අපහාසයට නෙයා බුද්ධිය දෙයක් දෙන්න ජයවෙිවා,0,1
1739,-xj83ciwDQc,Ugz4bRFfxySOUvOGBtl4AaABAg,අඩෝ wasthi commercials කියල වෙනම එකක් open කරහල්ලකො. දාන තරමක් දාන්නෙ ඇඩ්නෙ හුත්ත????????????,අඩෝ wasthi commercials කියල වෙනම එකක් open කරහල්ලකො. දාන තරමක් දාන්නෙ ඇඩ්නෙ හුත්ත????????????,0,1
1741,-xj83ciwDQc,UgwH4tIovx2v0db0-Gh4AaABAg,තඩිය තමා ඉතිං කෝකෙත් ආතල් දෙන්නෙ.....,තඩිය තමා ඉතිං කෝකෙත් ආතල් දෙන්නෙ.....,0,1
1744,-xj83ciwDQc,Ugy_1OmgU0sd1jMpd6l4AaABAg,"දකුණ නැත්තං ලංකාවත් නෑ Facebook පෝස්ට් එකට දැම්ම උණ හැදෙන කමෙන්ට් ටික<br /><a href=""https://youtu.be/ygRbzBhSqqw"">https://youtu.be/ygRbzBhSqqw</a>","දකුණ නැත්තං ලංකාවත් නෑ Facebook පෝස්ට් එකට දැම්ම උණ හැදෙන කමෙන්ට් ටික
https://youtu.be/ygRbzBhSqqw",1,1
1745,-xj83ciwDQc,Ugzr1O7t1hkdCfS1q3J4AaABAg,"දකුණ නැත්තං ලංකාවත් නෑ Facebook පෝස්ට් එකට දැම්ම උණ හැදෙන කමෙන්ට් ටික<br /><a href=""https://youtu.be/ygRbzBhSqqw"">https://youtu.be/ygRbzBhSqqw</a>","දකුණ නැත්තං ලංකාවත් නෑ Facebook පෝස්ට් එකට දැම්ම උණ හැදෙන කමෙන්ට් ටික
https://youtu.be/ygRbzBhSqqw",1,1
1749,-xj83ciwDQc,UgxbhI1lGToKZz4km2V4AaABAg,හැමදාම ඇඩ් බලන්නත් බෑ හොදේ....,හැමදාම ඇඩ් බලන්නත් බෑ හොදේ....,0,1
1750,-xj83ciwDQc,UgyYhaxWQyAG07Y1obR4AaABAg,"දකුණ නැත්තං ලංකාවත් නෑ Facebook පෝස්ට් එකට දැම්ම උණ හැදෙන කමෙන්ට් ටික<br /><a href=""https://youtu.be/ygRbzBhSqqw"">https://youtu.be/ygRbzBhSqqw</a>","දකුණ නැත්තං ලංකාවත් නෑ Facebook පෝස්ට් එකට දැම්ම උණ හැදෙන කමෙන්ට් ටික
https://youtu.be/ygRbzBhSqqw",1,1
1751,,,,,0,1
1752,-xj83ciwDQc,Ugy0o8YXULnHAELtwfJ4AaABAg,කෙමෙන්ට් බලන්න අපු කස්ටිය ලය්ක් එකක් dagena yamu,කෙමෙන්ට් බලන්න අපු කස්ටිය ලය්ක් එකක් dagena yamu,0,1
1755,-xj83ciwDQc,Ugzn7qpS2zE1uvcH3Zh4AaABAg,ඇඩ් එක උනත් පට්ටටම දීලා ????????,ඇඩ් එක උනත් පට්ටටම දීලා ????????,0,1
1756,-xj83ciwDQc,UgzNaHPQWE7sqpRM67V4AaABAg,ගොඩක් හොද නිර්මාණයක්... දැන්වීම්කරණය ඇතුලුව රූප මාධ්‍ය තුල නව ප්‍රවනතාවයන් හා සංකල්ප බිහිකරන්නට ශක්තිය හා වාසනාව උදාවේවා !!!,ගොඩක් හොද නිර්මාණයක්... දැන්වීම්කරණය ඇතුලුව රූප මාධ්‍ය තුල නව ප්‍රවනතාවයන් හා සංකල්ප බිහිකරන්නට ශක්තිය හා වාසනාව උදාවේවා !!!,0,1
1757,-xj83ciwDQc,Ugw_eGW_4bnLb8Dbf014AaABAg,දැන් වස්තිලගෙ production quality එක පට්ට. ????,දැන් වස්තිලගෙ production quality එක පට්ට. ????,0,1
1758,-xj83ciwDQc,UgzTCaVDXjTMWtQgDQN4AaABAg,හම්බෝ තඩියට කියාපු කැල්ල,හම්බෝ තඩියට කියාපු කැල්ල,0,1
1760,-xj83ciwDQc,Ugyb9yS0-cedxTkT4G94AaABAg,සුදු අයියා පට්ට ආ ????,සුදු අයියා පට්ට ආ ????,0,1
1763,-xj83ciwDQc,UgxqYnD7_AVnql1AOIN4AaABAg,Film එකක් ඕනෙ ලගදිම දවසක????,Film එකක් ඕනෙ ලගදිම දවසක????,0,1
1766,-xj83ciwDQc,Ugy-RCbtAza3sNj5GKd4AaABAg,2020 අනුශ්කයව ජනාධිපති කරමු  බං????????????????????????????????????????,2020 අනුශ්කයව ජනාධිපති කරමු  බං????????????????????????????????????????,0,1
1769,-xj83ciwDQc,UgyqQf2mmJhHBAO5fMJ4AaABAg,මෙහෙම promotion ගහන්නෙ ඇයි වස්ති..කාලෙකින් ඔයාලගෙම video එකක් බලන්න ආසාවෙන් ඉදියෙ අප්පා,මෙහෙම promotion ගහන්නෙ ඇයි වස්ති..කාලෙකින් ඔයාලගෙම video එකක් බලන්න ආසාවෙන් ඉදියෙ අප්පා,0,1
1770,-xj83ciwDQc,UgzK5Ag12sg0EhQva9J4AaABAg,උගෙ අම්මට ????,උගෙ අම්මට ????,0,1
1771,-xj83ciwDQc,UgwY1kWVw5iWWUMCnyt4AaABAg,"<a href=""https://www.youtube.com/watch?v=-xj83ciwDQc&amp;t=3m43s"">3:43</a>  එයා  ????????????",3:43  එයා  ????????????,0,1
1772,-xj83ciwDQc,UgxPUh5haP5_BBnk0tV4AaABAg,මෙච්චර ඉක්මනට වස්ති යක් බලාපොරොත්තු උනෙ නැති එඋන් මෙ කොනට,මෙච්චර ඉක්මනට වස්ති යක් බලාපොරොත්තු උනෙ නැති එඋන් මෙ කොනට,0,1
1774,-xj83ciwDQc,UgyXzyEzw8VmE9zTnbJ4AaABAg,මුගෙ අම්මට... ????????????????????????,මුගෙ අම්මට... ????????????????????????,0,1
1776,-xj83ciwDQc,UgwTPdUMqZXg-plNb6h4AaABAg,හම්බෝ????????????????,හම්බෝ????????????????,0,1
1777,-xj83ciwDQc,UgybZZnaO0RCrM8zZHh4AaABAg,බුදාම්මෝ... ???? සෙස්ස්ස්ස්ස්ස්ස්ස්,බුදාම්මෝ... ???? සෙස්ස්ස්ස්ස්ස්ස්ස්,0,1
1778,-xj83ciwDQc,UgwMmCyE-lLgcHi4iz54AaABAg,ඒක නම් එල බ්‍රෝ !!! කාලෙකට පස්සෙ ඔයාලගෙන් සුපිරියක් ආවා ❤️❤️❤️❤️❤️❤️,ඒක නම් එල බ්‍රෝ !!! කාලෙකට පස්සෙ ඔයාලගෙන් සුපිරියක් ආවා ❤️❤️❤️❤️❤️❤️,0,1
1779,-xj83ciwDQc,UgyUZQj9E0Hg74QLf3J4AaABAg,වස්තිලා ෆිල්ම් එකක් කරනවට කැමති සෙට් එක ???????????????????? මේ කොනට,වස්තිලා ෆිල්ම් එකක් කරනවට කැමති සෙට් එක ???????????????????? මේ කොනට,0,1
1780,-xj83ciwDQc,UgxJoTY4pTNeCkyiyDx4AaABAg,හෙට වේද්දි training වේයි කියන අය කෝ බලන්න .,හෙට වේද්දි training වේයි කියන අය කෝ බලන්න .,0,1
1781,-xj83ciwDQc,Ugz5pSDcKh1FUzWE0KN4AaABAg,ලoකාවෙ Film එකකවත් නෑ මෙහෙම කොලිටියක්????????.......හැබැයි හැමදාම ඇඩ් එපා,ලoකාවෙ Film එකකවත් නෑ මෙහෙම කොලිටියක්????????.......හැබැයි හැමදාම ඇඩ් එපා,0,1
1782,-xj83ciwDQc,UgyGt3EKmEaUO-yWe8l4AaABAg,මෙව්වනේ යකෝ ඇඩ්..????????<br />ඒ උනාට සුදාම්මිව ඉස්සුවනේ තඩි භූතයා????????,"මෙව්වනේ යකෝ ඇඩ්..????????
ඒ උනාට සුදාම්මිව ඉස්සුවනේ තඩි භූතයා????????",0,1
1783,-xj83ciwDQc,UgxmwUX70GKDT-dqO2R4AaABAg,අම්මෝ ඒක පට්ට කියන එව්න් මේ කොනට ????,අම්මෝ ඒක පට්ට කියන එව්න් මේ කොනට ????,0,1
1787,-xj83ciwDQc,UgxIxu9yKhCDpSVs6E54AaABAg,කෝට් කිට් මහන්න ගිහින් බිජ්ජ කපාගත්ත උන් අර ???????????? කොනට,කෝට් කිට් මහන්න ගිහින් බිජ්ජ කපාගත්ත උන් අර ???????????? කොනට,0,1
1789,-xj83ciwDQc,UgyElY4S5TlbQVsJZIp4AaABAg,හොද ඇඩ්වර්ටිස්මන්ට් එකක්...,හොද ඇඩ්වර්ටිස්මන්ට් එකක්...,0,1
1790,-xj83ciwDQc,UgzFqAhHfGSATzzF1Ip4AaABAg,ඉල්ලනේ එක දෙයයි උබලගෙන් ෆිල්ම් එකක් ගහපල්ලකෝ මේ ෆීලින් එක පැය ගානක් එකදිගට ගන්න ???????????? ????,ඉල්ලනේ එක දෙයයි උබලගෙන් ෆිල්ම් එකක් ගහපල්ලකෝ මේ ෆීලින් එක පැය ගානක් එකදිගට ගන්න ???????????? ????,0,1
1791,-xj83ciwDQc,Ugx5L6V2HvfZewZHBIN4AaABAg,ඩේටා කපාගෙන මුන්ගෙ ඇඩ් බලනනෙ දැන් අපි,ඩේටා කපාගෙන මුන්ගෙ ඇඩ් බලනනෙ දැන් අපි,0,1
1792,-xj83ciwDQc,Ugz1G276g1a-mWKxAjx4AaABAg,"මොන හුයන්නක්ද අඩේ , හැම තිස්සෙම ඇඩ් ගහන්න එපා යකෝ සෙට් මදිනෙ???????? මේ වීඩියො කෑල්ල චුට්ටක් සෙට් මදි වගේ????????","මොන හුයන්නක්ද අඩේ , හැම තිස්සෙම ඇඩ් ගහන්න එපා යකෝ සෙට් මදිනෙ???????? මේ වීඩියො කෑල්ල චුට්ටක් සෙට් මදි වගේ????????",0,1
1796,-xj83ciwDQc,UgwaBzX_imIjT3jc_Y54AaABAg,පට්ට වීඩියෝ එක????,පට්ට වීඩියෝ එක????,0,1
1797,-xj83ciwDQc,Ugxns4F2p308tVqqZOB4AaABAg,මොන හු#$% දැම්මත් බලනවා බං .. ❤❤,මොන හු#$% දැම්මත් බලනවා බං .. ❤❤,0,1
1799,-xj83ciwDQc,UgzAr8rziZcceDDNPaJ4AaABAg,යන යන තැන චූ කරගන්නවා දැන් මම කපල දානව ඕක .... හම්බෝ බෑ සාන්ත. ????????.. මමනම් බදින්නෙ නෑ නෑමයි බැරිවෙලා හරි කැපුවොත් එහෙම වෙඩින් එකත් අරන් ඉවරයි ... . ????????????????????????????????????,යන යන තැන චූ කරගන්නවා දැන් මම කපල දානව ඕක .... හම්බෝ බෑ සාන්ත. ????????.. මමනම් බදින්නෙ නෑ නෑමයි බැරිවෙලා හරි කැපුවොත් එහෙම වෙඩින් එකත් අරන් ඉවරයි ... . ????????????????????????????????????,0,1
1802,-xj83ciwDQc,Ugw48WrhcdKmuOe00Pd4AaABAg,සංඳුවල පද රචනා බලන්න අපගෙ channel එක Subscribe කරන්න ????????,සංඳුවල පද රචනා බලන්න අපගෙ channel එක Subscribe කරන්න ????????,1,1
1808,-xj83ciwDQc,UgzL7lPA1gXIxbvrzkN4AaABAg,මොනාද අඩේ විලෝපට්ටම් ගහලා කල්පනා කරන්නේ..  අඩේහ්හ්හ්..  ????????????,මොනාද අඩේ විලෝපට්ටම් ගහලා කල්පනා කරන්නේ..  අඩේහ්හ්හ්..  ????????????,0,1
1810,-xj83ciwDQc,Ugy9RgLSKdBy6NSz16V4AaABAg,මේකට ගිහින් කෙල්ලෙක්  හොයා ගන්න හිතපු උන් කෝ????,මේකට ගිහින් කෙල්ලෙක්  හොයා ගන්න හිතපු උන් කෝ????,0,1
1815,-xj83ciwDQc,UgyvTB_HYcOVFwyv9Oh4AaABAg,ඇඩ් එකක් උනත් සුපිරි  ❤️❤️,ඇඩ් එකක් උනත් සුපිරි  ❤️❤️,0,1
1816,-xj83ciwDQc,UgwCQ589snQs9puyqut4AaABAg,???????????????????????????? ඒක පහර...............,???????????????????????????? ඒක පහර...............,0,1
1818,-xj83ciwDQc,UgybPHZYna8F_bUdY5h4AaABAg,අනේ හුත්ත හැමදම ඇඩ් ....යකො ඇඩ් එකක් දැම්මත් කමක් නැ ජොක් එකකුත් දනවනම් ...ඉදල ඉදල දන්නේත් ඇඩ් හුත්ත,අනේ හුත්ත හැමදම ඇඩ් ....යකො ඇඩ් එකක් දැම්මත් කමක් නැ ජොක් එකකුත් දනවනම් ...ඉදල ඉදල දන්නේත් ඇඩ් හුත්ත,0,1
1819,-xj83ciwDQc,UgyrExNwm3siSavAc3h4AaABAg,Video එක නමි පටිට..... ????????????????,Video එක නමි පටිට..... ????????????????,0,1
1821,-xj83ciwDQc,UgyjQBIhy6hdlQRTopB4AaABAg,ඉන්න බැරිකරන්නද හදන්නේ මැට්ටෝ????????,ඉන්න බැරිකරන්නද හදන්නේ මැට්ටෝ????????,0,1
1825,-xj83ciwDQc,Ugw-Og_cKqzV6vLqSe94AaABAg,හුත්ත ඩේට කපන් තොපේ වීඩියෝ දාපු ගමං බලන්න එන්නෙ ඉලව්වෙ ඇඩ් බලන්න නෙමේ ????????????,හුත්ත ඩේට කපන් තොපේ වීඩියෝ දාපු ගමං බලන්න එන්නෙ ඉලව්වෙ ඇඩ් බලන්න නෙමේ ????????????,0,1
1829,-xj83ciwDQc,UgyX8qM25imtBxuXahR4AaABAg,සුදු අයිය නැතුව වස්ති වැඩක් නැ,සුදු අයිය නැතුව වස්ති වැඩක් නැ,0,1
1831,-xj83ciwDQc,UgymrlGJbpcPP1TA1YF4AaABAg,"<a href=""https://www.youtube.com/watch?v=dj_yyX-RqgE"">https://www.youtube.com/watch?v=dj_yyX-RqgE</a>",https://www.youtube.com/watch?v=dj_yyX-RqgE,1,1
1832,-xj83ciwDQc,Ugz4kssyGZJBaMGUJAF4AaABAg,සුදු මල්ලි පට්ට කියන උං ලයික්කුවක් දාගෙන යන්න...❤️????????,සුදු මල්ලි පට්ට කියන උං ලයික්කුවක් දාගෙන යන්න...❤️????????,0,1
1834,-xj83ciwDQc,Ugxl6_0waAK6krelKbV4AaABAg,වස්ති ආතල් ඉවරයි වගෙ.,වස්ති ආතල් ඉවරයි වගෙ.,0,1
1836,-xj83ciwDQc,UgwUMaVUR88_4T5abat4AaABAg,විඩියො  එක  පට්ට.. හැම මගුලටම BMICH කියන්න එපා බූරුවො,විඩියො  එක  පට්ට.. හැම මගුලටම BMICH කියන්න එපා බූරුවො,0,1
1839,-xj83ciwDQc,UgwlzcIktb3vkSmnfH54AaABAg,"<a href=""https://www.youtube.com/watch?v=-xj83ciwDQc&amp;t=4m20s"">4:20</a>  ????<br />අඩේ....","4:20  ????
අඩේ....",0,1
1840,-xj83ciwDQc,UgyQ5JtAPtE5VtUIvBh4AaABAg,"<a href=""https://www.youtube.com/watch?v=-xj83ciwDQc&amp;t=2m30s"">2:30</a>  හම්මෝ ඒක ????",2:30  හම්මෝ ඒක ????,0,1
1842,-xj83ciwDQc,UgyrUSO9Yi_T1oVeUf54AaABAg,"බොරුවට පට්ට පට්ට කියල කැගහන්න එපා, මේ මගුල මෙලෝ රහක් නෑ , ලගදි ඉදන් වස්තිල දාන video cinematic quality එක අතින් improve උනාට කිසිම ආතල් එකක් නෑ","බොරුවට පට්ට පට්ට කියල කැගහන්න එපා, මේ මගුල මෙලෝ රහක් නෑ , ලගදි ඉදන් වස්තිල දාන video cinematic quality එක අතින් improve උනාට කිසිම ආතල් එකක් නෑ",0,1
1843,-xj83ciwDQc,UgxrEct_dOq9tn2M6pt4AaABAg,&quot;යන යන තැන චූ කරගන්නව කපල දානව මං ඕක&quot;???????????? ඇඩ් එකක් උනත් ආතල් ඕයි..,"""යන යන තැන චූ කරගන්නව කපල දානව මං ඕක""???????????? ඇඩ් එකක් උනත් ආතල් ඕයි..",0,1
